g	986	181	2	2	0	0	30s	100	1	16288
g	986	172	2	2	0	0	30s	100	1	16288
g	972	160	2	2	0	0	30s	100	1	16288
g	973	142	2	2	0	0	30s	100	1	16288
g	994	144	2	2	0	0	30s	100	1	16288
g	986	150	2	2	0	0	30s	100	1	16289
g	990	158	2	2	0	0	30s	100	1	16289
g	984	164	2	2	0	0	30s	100	1	16289
g	998	135	2	2	0	0	30s	100	1	16289
g	982	140	2	2	0	0	30s	100	1	16289
g	972	152	2	2	0	0	30s	100	1	16290
g	972	134	2	2	0	0	30s	100	1	16290
g	981	155	2	2	0	0	30s	100	1	16290
g	980	170	2	2	0	0	30s	100	1	16290
g	997	165	2	2	0	0	30s	100	1	16290
g	1000	158	2	2	0	0	30s	100	1	16291
g	999	146	2	2	0	0	30s	100	1	16291
g	992	152	2	2	0	0	30s	100	1	16291
g	988	140	2	2	0	0	30s	100	1	16291
g	982	146	2	2	0	0	30s	100	1	16291
g	989	164	2	2	0	0	30s	100	1	16291
g	994	171	2	2	0	0	30s	100	1	16291
g	970	140	2	2	0	0	30s	100	1	16287
g	992	135	2	2	0	0	30s	100	1	16287
g	1001	142	2	2	0	0	30s	100	1	16287
g	1001	153	2	2	0	0	30s	100	1	16287
g	976	164	2	2	0	0	30s	100	1	16287
