m	777	875	15	15	0	0	0	100	1	275
m	709	884	15	15	0	0	0	100	1	275
m	727	859	15	15	0	0	0	100	1	275
m	727	836	15	15	0	0	0	100	1	275
m	770	853	15	15	0	0	0	100	1	275
m	777	875	15	15	0	0	0	100	1	275
m	709	884	15	15	0	0	0	100	1	275
m	727	859	15	15	0	0	0	100	1	275
m	727	836	15	15	0	0	0	100	1	275
m	770	853	15	15	0	0	0	100	1	275
m	777	875	15	15	0	0	0	100	1	275
m	709	884	15	15	0	0	0	100	1	275
m	727	859	15	15	0	0	0	100	1	275
m	727	836	15	15	0	0	0	100	1	275
m	770	853	15	15	0	0	0	100	1	275
m	777	875	15	15	0	0	0	100	1	275
m	709	884	15	15	0	0	0	100	1	275
m	727	859	15	15	0	0	0	100	1	275
m	727	836	15	15	0	0	0	100	1	275
m	770	853	15	15	0	0	0	100	1	275
m	777	875	15	15	0	0	0	100	1	275
m	709	884	15	15	0	0	0	100	1	275
m	727	859	15	15	0	0	0	100	1	275
m	727	836	15	15	0	0	0	100	1	275
m	770	853	15	15	0	0	0	100	1	275
m	777	875	15	15	0	0	0	100	1	275
m	709	884	15	15	0	0	0	100	1	275
m	727	859	15	15	0	0	0	100	1	275
m	727	836	15	15	0	0	0	100	1	275
m	770	853	15	15	0	0	0	100	1	275
m	777	875	15	15	0	0	0	100	1	275
m	709	884	15	15	0	0	0	100	1	275
m	727	859	15	15	0	0	0	100	1	275
m	727	836	15	15	0	0	0	100	1	275
m	770	853	15	15	0	0	0	100	1	275
m	777	875	15	15	0	0	0	100	1	275
m	709	884	15	15	0	0	0	100	1	275
m	727	859	15	15	0	0	0	100	1	275
m	727	836	15	15	0	0	0	100	1	275
m	770	853	15	15	0	0	0	100	1	275
