m	738	857	15	15	0	0	0	100	1	276
m	686	861	15	15	0	0	0	100	1	276
m	745	887	15	15	0	0	0	100	1	276
m	723	816	15	15	0	0	0	100	1	276
m	670	836	15	15	0	0	0	100	1	276
m	738	857	15	15	0	0	0	100	1	276
m	686	861	15	15	0	0	0	100	1	276
m	745	887	15	15	0	0	0	100	1	276
m	723	816	15	15	0	0	0	100	1	276
m	670	836	15	15	0	0	0	100	1	276
m	738	857	15	15	0	0	0	100	1	276
m	686	861	15	15	0	0	0	100	1	276
m	745	887	15	15	0	0	0	100	1	276
m	723	816	15	15	0	0	0	100	1	276
m	670	836	15	15	0	0	0	100	1	276
m	738	857	15	15	0	0	0	100	1	276
m	686	861	15	15	0	0	0	100	1	276
m	745	887	15	15	0	0	0	100	1	276
m	723	816	15	15	0	0	0	100	1	276
m	670	836	15	15	0	0	0	100	1	276
m	738	857	15	15	0	0	0	100	1	276
m	686	861	15	15	0	0	0	100	1	276
m	745	887	15	15	0	0	0	100	1	276
m	723	816	15	15	0	0	0	100	1	276
m	670	836	15	15	0	0	0	100	1	276
m	738	857	15	15	0	0	0	100	1	276
m	686	861	15	15	0	0	0	100	1	276
m	745	887	15	15	0	0	0	100	1	276
m	723	816	15	15	0	0	0	100	1	276
m	670	836	15	15	0	0	0	100	1	276
m	738	857	15	15	0	0	0	100	1	276
m	686	861	15	15	0	0	0	100	1	276
m	745	887	15	15	0	0	0	100	1	276
m	723	816	15	15	0	0	0	100	1	276
m	670	836	15	15	0	0	0	100	1	276
