m	335	280	15	15	0	0	0	100	1	273
m	360	280	15	15	0	0	0	100	1	273
m	385	280	15	15	0	0	0	100	1	273
m	328	257	15	15	0	0	0	100	1	273
m	348	257	15	15	0	0	0	100	1	273
m	368	257	15	15	0	0	0	100	1	273
m	335	280	15	15	0	0	0	100	1	273
m	360	280	15	15	0	0	0	100	1	273
m	385	280	15	15	0	0	0	100	1	273
m	328	257	15	15	0	0	0	100	1	273
m	348	257	15	15	0	0	0	100	1	273
m	368	257	15	15	0	0	0	100	1	273
m	335	280	15	15	0	0	0	100	1	273
m	360	280	15	15	0	0	0	100	1	273
m	385	280	15	15	0	0	0	100	1	273
m	328	257	15	15	0	0	0	100	1	273
m	348	257	15	15	0	0	0	100	1	273
m	368	257	15	15	0	0	0	100	1	273
m	335	280	15	15	0	0	0	100	1	273
m	360	280	15	15	0	0	0	100	1	273
m	385	280	15	15	0	0	0	100	1	273
m	328	257	15	15	0	0	0	100	1	273
m	348	257	15	15	0	0	0	100	1	273
m	368	257	15	15	0	0	0	100	1	273

