r	525	320	10	10	0	0	60s	100	1	6003
r	535	337	10	10	0	0	60s	100	1	6003
r	528	338	10	10	0	0	60s	100	1	6003
r	531	341	10	10	0	0	60s	100	1	6003
r	535	341	10	10	0	0	60s	100	1	6003
r	533	342	10	10	0	0	60s	100	1	6003
r	540	342	10	10	0	0	60s	100	1	6003
r	534	343	10	10	0	0	60s	100	1	6003
r	538	362	10	10	0	0	60s	100	1	6003
r	530	364	10	10	0	0	60s	100	1	6003
r	486	323	10	10	0	0	60s	100	1	6001
r	494	338	10	10	0	0	60s	100	1	6001
r	481	344	10	10	0	0	60s	100	1	6001
r	491	344	10	10	0	0	60s	100	1	6001
r	493	347	10	10	0	0	60s	100	1	6001
r	480	350	10	10	0	0	60s	100	1	6001
r	488	353	10	10	0	0	60s	100	1	6001
r	492	356	10	10	0	0	60s	100	1	6001
r	482	361	10	10	0	0	60s	100	1	6001
r	488	363	10	10	0	0	60s	100	1	6001
r	516	318	10	10	0	0	60s	100	1	6002
r	511	319	10	10	0	0	60s	100	1	6002
r	515	321	10	10	0	0	60s	100	1	6002
r	501	322	10	10	0	0	60s	100	1	6002
r	509	328	10	10	0	0	60s	100	1	6002
r	508	329	10	10	0	0	60s	100	1	6002
r	503	332	10	10	0	0	60s	100	1	6002
r	519	340	10	10	0	0	60s	100	1	6002
r	497	342	10	10	0	0	60s	100	1	6002
r	520	343	10	10	0	0	60s	100	1	6002
