r	540	464	10	10	0	0	60s	100	1	6003
r	531	465	10	10	0	0	60s	100	1	6003
r	536	466	10	10	0	0	60s	100	1	6003
r	531	468	10	10	0	0	60s	100	1	6003
r	537	470	10	10	0	0	60s	100	1	6003
r	538	475	10	10	0	0	60s	100	1	6003
r	497	454	10	10	0	0	60s	100	1	6001
r	490	457	10	10	0	0	60s	100	1	6001
r	480	463	10	10	0	0	60s	100	1	6001
r	485	464	10	10	0	0	60s	100	1	6001
r	497	464	10	10	0	0	60s	100	1	6001
r	490	467	10	10	0	0	60s	100	1	6001
r	489	468	10	10	0	0	60s	100	1	6001
r	474	472	10	10	0	0	60s	100	1	6001
r	484	473	10	10	0	0	60s	100	1	6001
r	508	454	10	10	0	0	60s	100	1	6002
r	529	459	10	10	0	0	60s	100	1	6002
r	509	460	10	10	0	0	60s	100	1	6002
