m	130	99	0	0	0	2	10s	100	1	20375
m	129	100	0	0	0	2	10s	100	1	20375
m	128	101	0	0	0	2	10s	100	1	20375
m	127	102	0	0	0	2	10s	100	1	20375
m	126	103	0	0	0	2	10s	100	1	20375
m	125	104	0	0	0	2	10s	100	1	20375
m	124	105	0	0	0	2	10s	100	1	20375
m	123	106	0	0	0	2	10s	100	1	20375
m	122	107	0	0	0	2	10s	100	1	20375
m	121	108	0	0	0	2	10s	100	1	20375
m	120	109	0	0	0	2	10s	100	1	20375
m	119	110	0	0	0	2	10s	100	1	20375
m	118	111	0	0	0	2	10s	100	1	20375
m	117	112	0	0	0	2	10s	100	1	20375
m	116	113	0	0	0	2	10s	100	1	20375
m	115	114	0	0	0	2	10s	100	1	20375
m	114	115	0	0	0	2	10s	100	1	20375
m	113	116	0	0	0	2	10s	100	1	20375
m	112	117	0	0	0	2	10s	100	1	20375
m	111	118	0	0	0	2	10s	100	1	20375
m	110	119	0	0	0	2	10s	100	1	20375
m	109	120	0	0	0	2	10s	100	1	20375
m	108	121	0	0	0	2	10s	100	1	20375
m	107	122	0	0	0	2	10s	100	1	20375
m	106	123	0	0	0	2	10s	100	1	20375
m	105	124	0	0	0	2	10s	100	1	20375
m	104	125	0	0	0	2	10s	100	1	20375
m	103	126	0	0	0	2	10s	100	1	20375
m	102	127	0	0	0	2	10s	100	1	20375
m	101	128	0	0	0	2	10s	100	1	20375
m	100	129	0	0	0	2	10s	100	1	20375
m	99	130	0	0	0	2	10s	100	1	20375
m	98	131	0	0	0	2	10s	100	1	20375
m	97	132	0	0	0	2	10s	100	1	20375
m	96	133	0	0	0	2	10s	100	1	20375
m	95	134	0	0	0	2	10s	100	1	20375
m	94	135	0	0	0	2	10s	100	1	20375
m	159	126	0	0	0	2	10s	100	1	20375
m	158	127	0	0	0	2	10s	100	1	20375
m	157	128	0	0	0	2	10s	100	1	20375
m	156	129	0	0	0	2	10s	100	1	20375
m	155	130	0	0	0	2	10s	100	1	20375
m	154	131	0	0	0	2	10s	100	1	20375
m	153	132	0	0	0	2	10s	100	1	20375
m	152	133	0	0	0	2	10s	100	1	20375
m	151	134	0	0	0	2	10s	100	1	20375
m	150	135	0	0	0	2	10s	100	1	20375
m	149	136	0	0	0	2	10s	100	1	20375
m	148	137	0	0	0	2	10s	100	1	20375
m	147	138	0	0	0	2	10s	100	1	20375
m	146	139	0	0	0	2	10s	100	1	20375
m	145	140	0	0	0	2	10s	100	1	20375
m	144	141	0	0	0	2	10s	100	1	20375
