m	648	259	4	4	0	0	20s	100	1	4405
m	674	262	4	4	0	0	20s	100	1	4405
m	685	245	4	4	0	0	20s	100	1	4405
m	688	224	4	4	0	0	20s	100	1	4405
m	673	214	4	4	0	0	20s	100	1	4405
m	656	212	4	4	0	0	20s	100	1	4405
m	636	216	4	4	0	0	20s	100	1	4405
m	625	228	4	4	0	0	20s	100	1	4405
m	618	251	4	4	0	0	20s	100	1	4405
m	628	268	4	4	0	0	20s	100	1	4405
m	656	274	4	4	0	0	20s	100	1	4405
m	662	241	4	4	0	0	20s	100	1	4405
m	638	243	4	4	0	0	20s	100	1	4405
m	630	239	4	4	0	0	20s	100	1	4405
m	636	206	4	4	0	0	20s	100	1	4405
m	646	197	4	4	0	0	20s	100	1	4405
m	670	198	4	4	0	0	20s	100	1	4405
m	684	206	4	4	0	0	20s	100	1	4405
m	690	252	4	4	0	0	20s	100	1	4405
m	680	274	4	4	0	0	20s	100	1	4405
m	661	264	4	4	0	0	20s	100	1	4405
m	650	242	4	4	0	0	20s	100	1	4405
m	651	222	4	4	0	0	20s	100	1	4405
m	670	228	4	4	0	0	20s	100	1	4405
m	682	236	4	4	0	0	20s	100	1	4405
m	680	214	4	4	0	0	20s	100	1	4405
m	662	203	4	4	0	0	20s	100	1	4405
m	627	220	4	4	0	0	20s	100	1	4405
m	624	246	4	4	0	0	20s	100	1	4405
m	636	263	4	4	0	0	20s	100	1	4405
m	643	280	4	4	0	0	20s	100	1	4405
m	645	228	4	4	0	0	20s	100	1	4405
m	660	231	4	4	0	0	20s	100	1	4405
m	666	214	4	4	0	0	20s	100	1	4405
m	668	252	4	4	0	0	20s	100	1	4405
m	684	259	4	4	0	0	20s	100	1	4405
m	669	272	4	4	0	0	20s	100	1	4405
m	688	266	4	4	0	0	20s	100	1	4405
m	698	258	4	4	0	0	20s	100	1	4405
m	690	236	4	4	0	0	20s	100	1	4405
m	645	206	4	4	0	0	20s	100	1	4405
m	620	237	4	4	0	0	20s	100	1	4405
m	645	269	4	4	0	0	20s	100	1	4405
m	654	248	4	4	0	0	20s	100	1	4405
m	688	217	4	4	0	0	20s	100	1	4405
m	673	280	4	4	0	0	20s	100	1	4405
m	692	238	4	4	0	0	20s	100	1	4405
m	628	206	4	4	0	0	20s	100	1	4405
m	632	278	4	4	0	0	20s	100	1	4405
m	656	253	4	4	0	0	20s	100	1	4405
m	670	242	4	4	0	0	20s	100	1	4405
m	659	217	4	4	0	0	20s	100	1	4405
