List SpecularSetting
{
	102	0.0
	108	0.0
	110	0.0
	114	0.0
	171	0.0
	172	0.0
	173	0.0
	178	0.0
	180	0.0
	184	0.0
	5202	0.0
	8004	0.0
	8104	0.0
	8502	0.0
	9005	0.0
	686	0.0
	687	0.0
	688	0.0
	712	0.0
	714	0.0
	715	0.0
	716	0.0
	717	0.0
	718	0.0
	719	0.0
	8425	0.0
	8426	0.0
	8427	0.0
	9226	0.0
	9227	0.0
	9228	0.0
	766	0.0
	767	0.0
	768	0.0
	8430	0.0
	9236	0.0
	9237	0.0
	9238	0.0
	462	0.0
	466	0.0
	473	0.0
	474	0.0
	475	0.0
	476	0.0
	477	0.0
	478	0.0
	479	0.0
	480	0.0
	481	0.0
	468	0.0
	469	0.0
	470	0.0
	471	0.0
	472	0.0
	8431	0.0
	8432	0.0
	8438	0.0
	9239	0.0
	9242	0.0
	9243	0.0
	9244	0.0
	9245	0.0
	9246	0.0
	8424	0.0
	710	0.0
	711	0.0
	713	0.0
	689	0.0
	8407	0.0
	879	0.0
	463	0.0
	464	0.0
	465	0.0
	8421	0.0
	959	0.0
	960	0.0
	961	0.0
	964	0.0
	8433	0.0
	860	0.0
	861	0.0
	866	0.0
	8406	0.0
	460	0.0
	461	0.0
	467	0.0
	8302	0.0
	941	0.0
	942	0.0
	945	0.0
	948	0.0
	670	0.0
	671	0.0
	672	0.0
	673	0.0
	674	0.0
	675	0.0
	676	0.0
	8416	0.0
	8417	0.0
	8418	0.0
	9330	0.0
	9331	0.0
	9332	0.0
	9333	0.0
	870	0.0
	871	0.0
	873	0.0
	880	0.0
	9334	0.0
	878	0.0
	40014	0.0
	40012	0.0
	9006	0.0
	20019	0.0
	20030	0.0
	20359	0.0
	20018	0.0
	20023	0.0
	40002	0.0
	40003	0.0
	20041	0.0
	16005	0.0
	103	0.0
	101	0.0
	9009	0.0
	20013	0.0
	40013	0.0
	16015	0.0
	193	0.0
	20002	0.0
	16010	0.0
	16011	0.0
	20003	0.0
	20014	0.0
	20012	0.0
	48520	0.0
	48533	0.0
	38542	0.0
	38544	0.0
	38523	0.0
	38557	0.0
	38535	0.0
	48538	0.0
	48523	0.0
	48547	0.0
	38539	0.0
	20008	0.0
	40008	0.0
	16013	0.0
	24361	0.0
	24362	0.0
	24363	0.0
	24364	0.0
	24365	0.0
	24366	0.0
	24367	0.0
	24368	0.0
	24369	0.0
	24370	0.0
	24371	0.0
	24372	0.0
	24373	0.0
	24374	0.0
	24375	0.0
	24376	0.0
	24377	0.0
	24378	0.0
	24379	0.0
	24380	0.0
	24381	0.0
	24382	0.0
	24383	0.0
	24384	0.0
	24385	0.0
	24386	0.0
	24387	0.0
	24388	0.0
	24389	0.0
	24482	0.0
	24483	0.0
	24484	0.0
	24485	0.0
	24486	0.0
	24487	0.0
	24488	0.0
	28494	0.0
	28495	0.0
	28496	0.0
	28497	0.0
	28498	0.0
	28499	0.0
	29376	0.0
	29377	0.0
	29378	0.0
	29379	0.0
	29380	0.0
	29381	0.0
	29382	0.0
	29383	0.0
	29384	0.0
	29385	0.0
	29386	0.0
	29387	0.0
	4139	0.0
	4140	0.0
	4141	0.0
	4142	0.0
	4143	0.0
	4144	0.0
	4145	0.0
	4146	0.0
	4147	0.0
	4148	0.0
	4149	0.0
	4150	0.0
	4151	0.0
	4152	0.0
	4153	0.0
	4154	0.0
	4155	0.0
	4156	0.0
	4157	0.0
	4158	0.0
	4159	0.0
	8472	0.0
	8473	0.0
	8474	0.0
	8475	0.0
	8476	0.0
	9338	0.0
	9339	0.0
	9340	0.0
	9341	0.0
	9342	0.0
	9337	0.0
	4399	0.0
	4400	0.0
	4401	0.0
	4402	0.0
	4403	0.0
	4404	0.0
	4405	0.0
	4406	0.0
	4407	0.0
	4408	0.0
	55022	0.0
	8702	0.0
	8703	0.0
	8704	0.0
	9393	0.0
	9394	0.0
	9395	0.0
	9396	0.0
	9397	0.0
	9398	0.0
	9399	0.0
	9400	0.0
	9401	0.0
	9402	0.0
	9403	0.0
	220	0.0
	219	0.0
	218	0.0
	55013	0.0
	55014	0.0
	55015	0.0
	221	0.0
	222	0.0
	223	0.0
	224	0.0
	225	0.0
	226	0.0
	227	0.0
	228	0.0
	207	0.0
	208	0.0
	209	0.0
	55016	0.0
	55017	0.0
	55018	0.0
	210	0.0
	211	0.0
	212	0.0
	213	0.0
	214	0.0
	215	0.0
	216	0.0
	217	0.0
	4409	0.0
	4410	0.0
	55000	0.0
	55001	0.0
	55002	0.0
	55019	0.0
	55020	0.0
	55021	0.0
	55003	0.0
	55004	0.0
	55005	0.0
	55006	0.0
	55007	0.0
	55008	0.0
	55009	0.0
	55010	0.0
	55011	0.0
	55012	0.0
	30911	0.0
	33911	0.0
	37911	0.0
	36901	0.0
}
