r	401	410	10	10	0	0	60s	100	1	1053
r	400	412	10	10	0	0	60s	100	1	1053
r	403	415	10	10	0	0	60s	100	1	1053
r	382	418	10	10	0	0	60s	100	1	1053
r	389	391	10	10	0	0	60s	100	1	1051
r	383	392	10	10	0	0	60s	100	1	1051
r	408	396	10	10	0	0	60s	100	1	1051
r	372	400	10	10	0	0	60s	100	1	1051
r	417	402	10	10	0	0	60s	100	1	1051
r	360	412	10	10	0	0	60s	100	1	1051
r	433	413	10	10	0	0	60s	100	1	1051
r	402	397	10	10	0	0	60s	100	1	1052
r	402	400	10	10	0	0	60s	100	1	1052
r	378	410	10	10	0	0	60s	100	1	1052
r	422	429	10	10	0	0	60s	100	1	1052
r	375	433	10	10	0	0	60s	100	1	1052
r	373	436	10	10	0	0	60s	100	1	1052
