g	164	1062	1	1	0	0	20s	100	1	26222
g	153	1046	1	1	0	0	20s	100	1	26222
g	156	1014	1	1	0	0	20s	100	1	26222
g	189	1001	1	1	0	0	20s	100	1	26222
g	208	1034	1	1	0	0	20s	100	1	26222
g	192	1064	1	1	0	0	20s	100	1	26222
g	186	1028	1	1	0	0	20s	100	1	26222
g	150	1029	1	1	0	0	20s	100	1	26223
g	170	1054	1	1	0	0	20s	100	1	26223
g	195	1054	1	1	0	0	20s	100	1	26223
g	204	1016	1	1	0	0	20s	100	1	26223
g	170	1001	1	1	0	0	20s	100	1	26223
g	165	1032	1	1	0	0	20s	100	1	26223
g	174	1014	1	1	0	0	20s	100	1	26224
g	174	1038	1	1	0	0	20s	100	1	26224
g	178	1063	1	1	0	0	20s	100	1	26224
g	195	1038	1	1	0	0	20s	100	1	26224
g	200	1002	1	1	0	0	20s	100	1	26224
g	158	1006	1	1	0	0	20s	100	1	26224
g	159	1039	1	1	0	0	20s	100	1	26224
g	180	1052	1	1	0	0	20s	100	1	26224
g	200	1047	1	1	0	0	20s	100	1	26224
g	188	1017	1	1	0	0	20s	100	1	26225
g	175	1025	1	1	0	0	20s	100	1	26225
g	164	1045	1	1	0	0	20s	100	1	26225
g	183	1041	1	1	0	0	20s	100	1	26225
g	196	1026	1	1	0	0	20s	100	1	26225
g	180	999	1	1	0	0	20s	100	1	26225
g	165	1014	1	1	0	0	20s	100	1	26225
g	158	1030	1	1	0	0	20s	100	1	26225
g	180	1010	1	1	0	0	20s	100	1	26226
g	190	1048	1	1	0	0	20s	100	1	26226
g	158	1054	1	1	0	0	20s	100	1	26226
g	160	1022	1	1	0	0	20s	100	1	26226
g	192	1013	1	1	0	0	20s	100	1	26226
g	176	1046	1	1	0	0	20s	100	1	26226
