g	128	88	1	1	0	0	25s	100	1	6280
g	130	95	1	1	0	0	25s	100	1	6280
g	137	96	1	1	0	0	25s	100	1	6280
g	144	103	1	1	0	0	25s	100	1	6280
g	140	112	1	1	0	0	25s	100	1	6280
g	126	117	1	1	0	0	25s	100	1	6280
g	116	108	1	1	0	0	25s	100	1	6280
g	108	98	1	1	0	0	25s	100	1	6280
g	94	114	1	1	0	0	25s	100	1	6280
g	84	121	1	1	0	0	25s	100	1	6280
g	103	126	1	1	0	0	25s	100	1	6280
g	91	140	1	1	0	0	25s	100	1	6280
g	92	156	1	1	0	0	25s	100	1	6280
g	108	141	1	1	0	0	25s	100	1	6280
g	104	165	1	1	0	0	25s	100	1	6280
g	118	182	1	1	0	0	25s	100	1	6280
g	130	170	1	1	0	0	25s	100	1	6280
g	148	166	1	1	0	0	25s	100	1	6280
g	150	142	1	1	0	0	25s	100	1	6280
g	149	125	1	1	0	0	25s	100	1	6280
g	164	120	1	1	0	0	25s	100	1	6280
g	166	142	1	1	0	0	25s	100	1	6280
g	166	168	1	1	0	0	25s	100	1	6280
g	154	185	1	1	0	0	25s	100	1	6280
g	140	196	1	1	0	0	25s	100	1	6280
g	108	190	1	1	0	0	25s	100	1	6280
g	84	176	1	1	0	0	25s	100	1	6280
g	74	147	1	1	0	0	25s	100	1	6280
g	80	134	1	1	0	0	25s	100	1	6280
g	84	106	1	1	0	0	25s	100	1	6280
g	94	96	1	1	0	0	25s	100	1	6280
g	116	92	1	1	0	0	25s	100	1	6281
g	122	102	1	1	0	0	25s	100	1	6281
g	132	110	1	1	0	0	25s	100	1	6281
g	147	114	1	1	0	0	25s	100	1	6281
g	154	100	1	1	0	0	25s	100	1	6281
g	152	92	1	1	0	0	25s	100	1	6281
g	170	110	1	1	0	0	25s	100	1	6281
g	178	134	1	1	0	0	25s	100	1	6281
g	175	140	1	1	0	0	25s	100	1	6281
g	140	133	1	1	0	0	25s	100	1	6281
g	130	127	1	1	0	0	25s	100	1	6281
g	114	130	1	1	0	0	25s	100	1	6281
g	114	152	1	1	0	0	25s	100	1	6281
g	124	162	1	1	0	0	25s	100	1	6281
g	136	156	1	1	0	0	25s	100	1	6281
g	140	180	1	1	0	0	25s	100	1	6281
g	126	193	1	1	0	0	25s	100	1	6281
g	120	204	1	1	0	0	25s	100	1	6281
g	99	198	1	1	0	0	25s	100	1	6281
g	98	184	1	1	0	0	25s	100	1	6281
g	101	172	1	1	0	0	25s	100	1	6281
g	84	166	1	1	0	0	25s	100	1	6281
g	68	164	1	1	0	0	25s	100	1	6281
g	64	144	1	1	0	0	25s	100	1	6281
g	66	133	1	1	0	0	25s	100	1	6281
g	88	145	1	1	0	0	25s	100	1	6281
g	94	128	1	1	0	0	25s	100	1	6281
g	103	142	1	1	0	0	25s	100	1	6281
g	112	152	1	1	0	0	25s	100	1	6281
g	162	148	1	1	0	0	25s	100	1	6281
g	178	156	1	1	0	0	25s	100	1	6281
g	166	184	1	1	0	0	25s	100	1	6281
g	178	141	1	1	0	0	25s	100	1	6281
g	168	118	1	1	0	0	25s	100	1	6281
g	160	132	1	1	0	0	25s	100	1	6281
g	112	116	1	1	0	0	25s	100	1	6281
g	99	110	1	1	0	0	25s	100	1	6281
g	74	118	1	1	0	0	25s	100	1	6281
g	87	129	1	1	0	0	25s	100	1	6282
g	70	130	1	1	0	0	25s	100	1	6282
g	78	148	1	1	0	0	25s	100	1	6282
g	86	162	1	1	0	0	25s	100	1	6282
g	112	171	1	1	0	0	25s	100	1	6282
g	128	182	1	1	0	0	25s	100	1	6282
g	145	191	1	1	0	0	25s	100	1	6282
g	150	178	1	1	0	0	25s	100	1	6282
g	158	166	1	1	0	0	25s	100	1	6282
g	141	164	1	1	0	0	25s	100	1	6282
g	142	150	1	1	0	0	25s	100	1	6282
g	147	128	1	1	0	0	25s	100	1	6282
g	153	113	1	1	0	0	25s	100	1	6282
g	164	105	1	1	0	0	25s	100	1	6282
g	176	124	1	1	0	0	25s	100	1	6282
g	170	137	1	1	0	0	25s	100	1	6282
g	174	154	1	1	0	0	25s	100	1	6282
g	164	158	1	1	0	0	25s	100	1	6282
g	172	176	1	1	0	0	25s	100	1	6282
g	157	176	1	1	0	0	25s	100	1	6282
g	134	187	1	1	0	0	25s	100	1	6282
g	114	162	1	1	0	0	25s	100	1	6282
g	126	152	1	1	0	0	25s	100	1	6282
g	124	130	1	1	0	0	25s	100	1	6282
g	118	120	1	1	0	0	25s	100	1	6282
g	124	108	1	1	0	0	25s	100	1	6282
g	108	106	1	1	0	0	25s	100	1	6282
g	104	91	1	1	0	0	25s	100	1	6282
g	88	188	1	1	0	0	25s	100	1	6282
g	108	197	1	1	0	0	25s	100	1	6282
g	133	207	1	1	0	0	25s	100	1	6282
g	139	172	1	1	0	0	25s	100	1	6282
g	150	158	1	1	0	0	25s	100	1	6283
g	100	154	1	1	0	0	25s	100	1	6283
g	96	174	1	1	0	0	25s	100	1	6283
g	108	186	1	1	0	0	25s	100	1	6283
g	112	175	1	1	0	0	25s	100	1	6283
g	124	174	1	1	0	0	25s	100	1	6283
g	123	190	1	1	0	0	25s	100	1	6283
g	144	190	1	1	0	0	25s	100	1	6283
g	150	173	1	1	0	0	25s	100	1	6283
g	168	170	1	1	0	0	25s	100	1	6283
g	178	170	1	1	0	0	25s	100	1	6283
g	158	192	1	1	0	0	25s	100	1	6283
g	144	199	1	1	0	0	25s	100	1	6283
g	76	176	1	1	0	0	25s	100	1	6283
g	77	164	1	1	0	0	25s	100	1	6283
g	70	158	1	1	0	0	25s	100	1	6283
g	92	145	1	1	0	0	25s	100	1	6283
g	96	134	1	1	0	0	25s	100	1	6283
g	88	114	1	1	0	0	25s	100	1	6283
g	138	120	1	1	0	0	25s	100	1	6283
g	158	126	1	1	0	0	25s	100	1	6283
g	140	141	1	1	0	0	25s	100	1	6283
g	153	149	1	1	0	0	25s	100	1	6283
g	156	141	1	1	0	0	25s	100	1	6283
g	132	104	1	1	0	0	25s	100	1	6283
g	115	168	1	1	0	0	25s	100	1	6284
g	94	164	1	1	0	0	25s	100	1	6284
g	98	178	1	1	0	0	25s	100	1	6284
g	114	193	1	1	0	0	25s	100	1	6284
g	128	180	1	1	0	0	25s	100	1	6284
g	142	168	1	1	0	0	25s	100	1	6284
g	159	168	1	1	0	0	25s	100	1	6284
g	168	158	1	1	0	0	25s	100	1	6284
g	162	145	1	1	0	0	25s	100	1	6284
g	146	132	1	1	0	0	25s	100	1	6284
g	159	122	1	1	0	0	25s	100	1	6284
g	162	116	1	1	0	0	25s	100	1	6284
g	172	134	1	1	0	0	25s	100	1	6284
g	176	142	1	1	0	0	25s	100	1	6284
g	180	128	1	1	0	0	25s	100	1	6284
g	184	149	1	1	0	0	25s	100	1	6284
g	113	202	1	1	0	0	25s	100	1	6284
g	93	194	1	1	0	0	25s	100	1	6284
g	78	183	1	1	0	0	25s	100	1	6284
g	77	146	1	1	0	0	25s	100	1	6284
g	102	148	1	1	0	0	25s	100	1	6284
g	105	117	1	1	0	0	25s	100	1	6282
g	94	105	1	1	0	0	25s	100	1	6282
